gene,logFC,PValue,FDR
Mast3,-0.138444,0.2938534,1
Mast4,-0.187943,0.2624105,1
Mastl,0.01828253,0.889791,1
Mat2a,0.02448478,0.8219405,1
Mat2b,0.1368357,0.2648879,1
Matk,0.05915044,0.8635006,1
Matn1,0.6091983,0.6198994,1
Matn2,-0.004911145,0.9873287,1
Matn3,-0.24872,0.7865009,1
Matn4,-0.04301974,0.9302343,1
Matr3,-0.062388,0.5377785,1
Mau2,-0.1378305,0.1975613,1
Mavs,0.03086811,0.8478848,1
Max,0.11895,0.2582059,1
Maz,0.01173345,0.9127155,1
Mb,-0.182311,0.6957014,1
Mb21d1,0.07294611,0.8549136,1
Mb21d2,-0.051744,0.6758979,1
Mbd1,-0.07707183,0.5457123,1
Mbd2,-0.06048555,0.6157607,1
Mbd3,0.1642005,0.1125993,1
Mbd4,-0.05695798,0.728253,1
Mbd5,-0.2126835,0.2387305,1
Mbd6,-0.2130011,0.1375497,1
Mbip,0.1054489,0.5531893,1
Mblac1,0.1693261,0.6204458,1
Mblac2,-0.3425748,0.08668102,1
Mbnl1,-0.1427957,0.4473086,1
Mbnl2,-0.04698884,0.6771149,1
Mbnl3,-0.09340988,0.4726787,1
Mboat1,0.203952,0.3067465,1
Mboat2,-0.1035148,0.4689696,1
Mboat7,-0.0613263,0.6783116,1
Mbp,-0.1512776,0.4653094,1
Mbtd1,-0.1043825,0.3251707,1
Mbtps1,-0.04741771,0.6816958,1
Mbtps2,-0.06040276,0.6422538,1
Mc4r,0.6043067,0.1331758,1
Mc5r,0.07795917,0.9261662,1
Mcam,-0.005960257,0.9743371,1
Mcat,0.07729767,0.700016,1
Mcc,0.01660216,0.9199973,1
Mccc1,-0.03165955,0.8065408,1
Mccc2,0.1125712,0.343225,1
Mcee,0.03954898,0.8549515,1
Mcf2,0.5113926,0.5180614,1
Mcf2l,-0.3915457,0.009809109,1
Mcfd2,-0.03444961,0.7880962,1
Mchr1,-0.6084087,0.610432,1
Mcidas,0.7447624,0.5595869,1
Mcl1,0.1269375,0.2216479,1
Mcm10,-0.02197196,0.8798983,1
Mcm2,0.07009441,0.4954675,1
Mcm3,0.1266763,0.1896824,1
Mcm3ap,-0.1487954,0.2090099,1
Mcm4,0.08881879,0.3586699,1
Mcm5,0.1291404,0.2107974,1
Mcm6,0.1045391,0.3547169,1
Mcm7,0.1107963,0.2661948,1
Mcm8,0.000653423,0.9993693,1
Mcm9,-0.04382793,0.7576563,1
Mcmbp,-0.02050002,0.8416429,1
Mcmdc2,0.1668084,0.7427634,1
Mcoln1,-0.172661,0.2711556,1
Mcoln2,0.3670456,0.7741108,1
Mcoln3,0.03420342,0.9379752,1
Mcph1,-0.1143303,0.4453153,1
Mcrs1,0.1553349,0.1416109,1
Mctp1,-0.1567552,0.7460944,1
Mctp2,0.04201388,0.8951323,1
Mcts1,-0.02496594,0.8582486,1
Mcts2,0.02086831,0.9250969,1
Mcu,-0.01316579,0.9502824,1
Mcur1,-0.0865452,0.6089474,1
Mdc1,-0.07661585,0.5560354,1
Mdfi,0.05306085,0.6436446,1
Mdfic,0.1736071,0.1906605,1
Mdga1,-0.9169703,0.01718432,1
Mdga2,-0.215022,0.4540333,1
Mdh1,0.1115778,0.4739406,1
Mdh2,0.1253696,0.2264056,1
Mdk,0.1138605,0.2481278,1
Mdm1,-0.05892437,0.6904337,1
Mdm2,0.00700659,0.9585013,1
Mdm4,-0.2338984,0.07466561,1
Mdn1,-0.4197424,0.002457658,0.9863597
Mdp1,0.09299231,0.4162543,1
Me1,-0.03379615,0.9029382,1
Me2,0.002874712,0.9836748,1
Me3,0.1951347,0.6586357,1
Mea1,0.2523966,0.2072679,1
Meaf6,0.04597244,0.7112077,1
Mecom,-0.05056058,0.762553,1
Mecp2,-0.2172531,0.08013624,1
Mecr,0.2351935,0.2020348,1
Med1,-0.114161,0.3759434,1
Med10,0.2599292,0.07185508,1
Med11,0.1597308,0.4012546,1
Med12,-0.273701,0.04127515,1
Med12l,-0.4525984,0.08600788,1
Med13,-0.2476907,0.06671645,1
Med13l,-0.1595708,0.2752728,1
Med14,-0.06954602,0.536294,1
Med15,-0.1141908,0.337097,1
Med16,0.1084442,0.4133838,1
Med17,0.02799924,0.8151786,1
Med18,0.09141154,0.6684584,1
Med19,0.2059404,0.1344994,1
Med20,-0.02984371,0.8134166,1
Med21,0.01817517,0.9139073,1
Med22,0.1204436,0.271138,1
Med23,-0.06224229,0.5697494,1
Med24,-0.03282126,0.7951746,1
Med25,0.0006516065,0.9949112,1
Med26,0.08666175,0.6201946,1
Med27,0.04073363,0.8471382,1
Med28,0.2327142,0.2130999,1
Med29,0.1695985,0.3667509,1
Med30,0.1550212,0.303905,1
Med31,0.2482536,0.2257692,1
Med4,0.1611823,0.1933988,1
Med6,0.07165666,0.6602685,1
Med7,0.2771042,0.04473708,1
Med8,0.210458,0.1166547,1
Med9,0.1031663,0.4941648,1
Medag,0.04329296,0.9311578,1
Mef2a,-0.1281705,0.3165654,1
Mef2b,-0.2616645,0.8634658,1
Mef2c,0.1862801,0.5247684,1
Mef2d,-0.07105679,0.6076576,1
Megf10,-0.4130901,0.2131135,1
Megf11,-0.2807785,0.4832438,1
Megf6,-0.05227226,0.6850904,1
Megf8,-0.2437433,0.06581481,1
Megf9,-0.2230763,0.07159927,1
Mei4,0.1914916,0.589975,1
Meioc,0.06927231,0.9160032,1
Meis1,0.1271444,0.3464546,1
Meis2,0.02472208,0.8334945,1
Meis3,0.03426011,0.8589415,1
Melk,-0.04049358,0.7719595,1
Memo1,0.05376112,0.6983074,1
Men1,0.0321461,0.7792205,1
Meox1,0.308822,0.4830868,1
Meox2,0.07729665,0.6773519,1
Mepce,0.1026182,0.3663714,1
Mertk,0.007138657,0.974903,1
Mesdc1,-0.04238267,0.7811873,1
Mesdc2,0.09640722,0.4007153,1
Mesp2,-0.9194582,0.160338,1
Mest,0.10828,0.5017846,1
Met,-0.06915537,0.7710648,1
Metap1,0.01320265,0.9017502,1
Metap1d,-0.142903,0.4421856,1
Metap2,0.07901902,0.4931403,1
Metrn,-0.119431,0.5761608,1
Metrnl,0.02376627,0.9328585,1
Mettl1,0.2996323,0.02073198,1
Mettl10,-0.07195316,0.6561863,1
Mettl13,-0.08968213,0.4976871,1
Mettl14,0.05522369,0.6375695,1
Mettl15,0.2110315,0.455578,1
Mettl16,-0.0780239,0.4789695,1
Mettl17,-0.158853,0.4093049,1
Mettl18,0.07814103,0.7778226,1
Mettl2,0.08568936,0.6224397,1
Mettl20,-0.02651915,0.9203836,1
Mettl21a,-0.04689314,0.7989305,1
Mettl21b,-0.1496248,0.8111419,1
Mettl21c,0.1796721,0.6986577,1
Mettl22,-0.08131389,0.7656457,1
Mettl23,0.08304998,0.7282609,1
Mettl24,-0.05844395,0.9232505,1
Mettl25,-0.01239112,0.9570892,1
Mettl3,0.0623762,0.6683773,1
Mettl4,-0.1935492,0.2642431,1
Mettl5,0.005371214,0.9793365,1
Mettl6,0.1221425,0.3301547,1
Mettl7a1,0.1214927,0.4819254,1
Mettl7a3,0.1621698,0.8344936,1
Mettl8,-0.1913635,0.3821973,1
Mettl9,0.009011719,0.9327227,1
Mex3a,-0.1209926,0.2481791,1
Mex3b,0.03285144,0.784614,1
Mex3c,0.0001689525,0.9990784,1
Mex3d,-0.09280863,0.5009928,1
Mfap1a,-0.0068411,0.9507673,1
Mfap1b,0.001142742,0.9931048,1
Mfap2,0.1071229,0.2966119,1
Mfap3,-0.1063133,0.3501922,1
Mfap3l,-0.2144777,0.3647131,1
Mfap4,0.09533954,0.4300704,1
Mfap5,-0.2176151,0.680407,1
Mff,0.01120652,0.9200634,1
Mfge8,0.07198489,0.491139,1
Mfhas1,-0.134098,0.3901592,1
Mfi2,0.4107435,0.5430672,1
Mfn1,0.00729314,0.9498188,1
Mfn2,-0.0579737,0.6517052,1
Mfng,-0.04054887,0.9080831,1
Mfrp,-0.04341115,0.9642016,1
Mfsd1,-0.0741033,0.501876,1
Mfsd10,0.03146949,0.8581079,1
Mfsd11,-0.06603194,0.6611045,1
Mfsd12,-0.184384,0.2488102,1
Mfsd2a,-0.00513467,0.9890919,1
Mfsd2b,-0.01299092,0.9763461,1
Mfsd3,0.1021955,0.7390691,1
Mfsd4,0.9879821,0.0483353,1
Mfsd5,-0.03011178,0.8256165,1
Mfsd6,-0.1646459,0.4675304,1
Mfsd6l,-0.2014811,0.8176558,1
Mfsd7a,0.2700455,0.7225362,1
Mfsd7b,-0.02936793,0.8543245,1
Mfsd7c,0.1990231,0.6215919,1
Mfsd8,0.05262396,0.7955769,1
Mfsd9,0.1224455,0.6975028,1
Mga,-0.263992,0.02355543,1
Mgarp,0.1481406,0.7178607,1
Mgat1,0.00740379,0.956911,1
Mgat2,0.04446555,0.7272307,1
Mgat3,-0.1857948,0.1974065,1
Mgat4a,-0.01278629,0.9402717,1
Mgat4b,-0.07666203,0.6062577,1
Mgat4c,-0.03396533,0.969166,1
Mgat5,-0.2024092,0.07764985,1
Mgat5b,-0.2711017,0.3386011,1
Mgea5,0.01618396,0.8726289,1
Mgll,0.3435251,0.2318305,1
Mgme1,0.01770219,0.9395267,1
Mgmt,0.1524653,0.5550664,1
Mgp,0.4448721,0.1642694,1
Mgrn1,0.08753365,0.4704653,1
Mgst1,0.1682157,0.3231324,1
Mgst2,0.2825242,0.4570698,1
Mgst3,-0.08667269,0.7188895,1
Mia,0.3287027,0.3907001,1
Mia3,-0.04962031,0.7446311,1
Mib1,-0.1606235,0.1611751,1
Mib2,0.01162799,0.928232,1
Mical1,0.04084342,0.7495523,1
Mical2,0.1323645,0.5892344,1
Mical3,-0.09845475,0.4311545,1
Micalcl,0.007067927,0.9897747,1
Micall1,-0.138125,0.1786343,1
Micall2,-0.08451906,0.7172298,1
Micu1,0.02236225,0.8533436,1
Micu2,-0.006818977,0.9477254,1
Micu3,-0.3015185,0.07018672,1
Mid1,-0.2135747,0.5969459,1
Mid1ip1,0.1534704,0.3567567,1
Mid2,-0.07472422,0.662487,1
Midn,-0.09845527,0.3761693,1
Mief1,-0.007423048,0.9496384,1
Mief2,0.1742663,0.3707835,1
Mien1,0.1463236,0.541325,1
Mier1,0.01395815,0.889125,1
Mier2,-0.08997218,0.4420107,1
Mier3,-0.09313074,0.428295,1
Mif,0.2537581,0.02971006,1
Mif4gd,0.07798241,0.7117945,1
Miip,-0.1632492,0.3506939,1
Mill1,-0.5103067,0.3371028,1
Mill2,-0.4434902,0.4437831,1
Milr1,0.06906356,0.9273106,1
Mina,0.2253347,0.1643543,1
Mink1,-0.1380346,0.2450506,1
Minos1,0.1772276,0.2246759,1
Minpp1,0.02695928,0.8105667,1
Mios,-0.01064358,0.9344186,1
Mip,-1.576357,0.009164661,1
Mipep,0.005560936,0.9740378,1
Mipol1,0.003930292,0.9882461,1
Mis12,0.04386906,0.7179537,1
Mis18a,0.04353745,0.7271788,1
Mis18bp1,-0.1209971,0.3408552,1
Misp,-0.05750075,0.8586029,1
Mitd1,-0.1061729,0.609722,1
Mitf,0.3056394,0.4712981,1
Mki67,-0.3225612,0.007900219,1
Mkks,0.1327059,0.4121676,1
Mkl1,0.1335666,0.2672654,1
Mkl2,-0.1779183,0.216759,1
Mkln1,-0.007675041,0.9423392,1
Mknk1,0.164506,0.3683161,1
Mknk2,0.02985068,0.7827491,1
Mkrn1,-0.002493979,0.9852184,1
Mkrn2,-0.1199473,0.279952,1
Mkrn2os,0.07454709,0.9370494,1
Mkrn3,-0.1312177,0.567995,1
Mks1,-0.07280536,0.7356114,1
Mkx,0.1113198,0.6121155,1
Mlec,-0.02664184,0.8082897,1
Mlf1,0.0719806,0.7867127,1
Mlf2,0.08358373,0.4090419,1
Mlh1,-0.05820039,0.7075606,1
Mlh3,0.02721299,0.8649826,1
Mlip,0.6734019,0.2122465,1
Mlkl,-2.261932,0.01121497,1
Mllt1,0.04687599,0.6651299,1
Mllt10,-0.1427504,0.177923,1
Mllt11,-0.4082136,0.2891465,1
Mllt3,-0.1369589,0.229379,1
Mllt4,-0.07134473,0.4800019,1
Mllt6,-0.1178968,0.2391152,1
Mlph,-0.08184763,0.8800785,1
Mlst8,0.1385717,0.2868573,1
Mlx,0.1760845,0.2706251,1
Mlxip,-0.102602,0.3943209,1
Mlxipl,-0.2055786,0.6598031,1
Mlycd,0.1749892,0.4201664,1
Mmaa,0.05726625,0.7682498,1
Mmab,0.04113264,0.7979693,1
Mmachc,0.06082242,0.6798828,1
Mmadhc,0.1217288,0.2956623,1
Mmd,0.07333767,0.4968481,1
Mmd2,-1.362404,0.07302468,1
Mme,0.09090457,0.7454137,1
Mmgt1,-0.1136364,0.3329004,1
Mmgt2,0.1734768,0.2414278,1
Mmp11,-0.004313459,0.9709323,1
Mmp13,0.9806504,0.5881425,1
Mmp14,-0.1126724,0.5846351,1
Mmp15,-0.365639,0.07284646,1
Mmp16,-0.1977469,0.4517636,1
Mmp17,0.09753602,0.7738142,1
Mmp19,0.3772664,0.5761445,1
Mmp2,0.002450285,0.9927912,1
Mmp23,-0.2750083,0.4492433,1
Mmp24,-2.817671,0.04209511,1
Mmp25,-1.054676,0.1882271,1
Mmp28,-0.08218509,0.8317664,1
Mmp7,-0.053526,1,1
Mmp9,0.879103,0.2142356,1
Mmrn1,-0.08201653,0.8299991,1
Mmrn2,-0.05640971,0.8984862,1
Mms19,-0.06516727,0.5622088,1
Mms22l,-0.04521068,0.7041011,1
Mn1,-0.101633,0.6292995,1
Mnat1,0.09600839,0.4678152,1
Mnd1,0.01029109,0.9719988,1
Mnda,-0.4262095,0.6082717,1
Mndal,-1.267955,0.2014979,1
Mns1,-0.05116691,0.7113524,1
Mnt,-0.1064798,0.3997344,1
Moap1,0.228017,0.6534759,1
Mob1a,0.02213665,0.8251093,1
Mob1b,-0.01775218,0.8731133,1
Mob2,0.2059256,0.2677015,1
Mob3a,0.1997393,0.1889034,1
Mob3b,-0.1522977,0.4748762,1
Mob3c,-0.03554671,0.8773577,1
Mob4,0.07743086,0.5024491,1
Mocos,0.1530785,0.7313694,1
Mocs1,-0.003692372,0.9839336,1
Mocs2,-0.04110496,0.7510142,1
Mocs3,-0.1352083,0.5892845,1
Mog,0.08741073,0.9048456,1
Mogat2,0.257141,0.6131302,1
Mogs,0.01170295,0.9277775,1
Mok,-0.08195099,0.7883249,1
Mon1a,0.1032176,0.6288468,1
Mon1b,0.006083547,0.9653023,1
Mon2,-0.07712191,0.4664492,1
Morc1,2.452414,0.01574371,1
Morc2a,-0.1169996,0.2279088,1
Morc3,-0.1450326,0.2168354,1
Morc4,0.01723519,0.9089761,1
Morf4l1,0.118914,0.249123,1
Morf4l2,0.09735896,0.3335229,1
Morn1,0.1904259,0.5848644,1
Morn2,-0.1881417,0.5809697,1
Morn4,-0.01676613,0.9114517,1
Mos,0.686702,0.2984985,1
Mospd1,0.1192741,0.4759055,1
Mospd2,-0.004287163,0.9788479,1
Mospd3,0.09748026,0.7407959,1
Mov10,0.1862542,0.09609291,1
Moxd1,-0.3913275,0.1024252,1
Mpc1,0.2007816,0.1093445,1
Mpc2,0.09460068,0.5659685,1
Mpdu1,0.2325871,0.08231029,1
Mpdz,-0.1139355,0.368031,1
Mpeg1,-0.2782243,0.3818482,1
Mpg,0.02740176,0.8624699,1
Mphosph10,0.08594038,0.465973,1
Mphosph6,0.2183154,0.1490576,1
Mphosph8,-0.05274539,0.6509371,1
Mphosph9,-0.222112,0.06215067,1
Mpi,0.04345233,0.7694855,1
Mpl,-0.4427249,0.7320168,1
Mplkip,0.08571819,0.4984105,1
Mpnd,0.04599302,0.6982169,1
Mpo,1.742478,0.2049428,1
Mpp1,0.1519372,0.1899274,1
Mpp2,-0.1852814,0.3717324,1
Mpp3,-0.4252027,0.1459886,1
Mpp4,-0.4317901,0.4529077,1
Mpp5,-0.0396554,0.752169,1
Mpp6,0.04047982,0.7664591,1
Mpp7,0.0989421,0.5908076,1
Mppe1,-0.04322779,0.8768753,1
Mpped1,-0.336068,0.1818871,1
Mpped2,0.3542119,0.04616248,1
Mprip,-0.01542144,0.8820697,1
Mpst,0.1047111,0.5057447,1
Mpv17,0.08922615,0.5171296,1
Mpv17l,-0.02631371,0.926476,1
Mpv17l2,0.349371,0.1929448,1
Mpz,-0.7834756,0.09742555,1
Mpzl1,-0.05676527,0.5636862,1
Mpzl2,0.03145218,0.8670558,1
Mpzl3,-0.1368819,0.6714134,1
Mr1,-0.09235022,0.5872423,1
Mras,-0.03923326,0.8133851,1
Mrc1,0.2974381,0.3977811,1
Mrc2,-0.1091751,0.6114204,1
Mre11a,-0.0313361,0.7703083,1
Mreg,-0.7429009,0.1833697,1
Mrfap1,0.1881336,0.05377363,1
Mrgbp,0.1131959,0.4657761,1
Mrgpre,-0.2363013,0.6567354,1
Mrgprf,1.400369,0.2469948,1
Mri1,-0.07000288,0.6562981,1
Mrm1,0.08086505,0.7328022,1
Mro,-0.1401618,0.7899652,1
Mroh1,-0.08664977,0.5899478,1
Mroh2a,-0.2104041,0.2930805,1
Mroh3,0.04079073,0.9761734,1
Mroh7,0.2826255,0.7867963,1
Mroh8,0.2720021,0.8167366,1
Mrpl1,0.0622163,0.7231673,1
Mrpl10,0.2005298,0.09154076,1
Mrpl11,0.1118113,0.5053066,1
Mrpl12,0.162799,0.3040608,1
Mrpl13,0.199074,0.2186101,1
Mrpl14,0.2286526,0.2718833,1
Mrpl15,0.1083088,0.4577948,1
Mrpl16,0.1720547,0.2272207,1
Mrpl17,0.3034524,0.01755439,1
Mrpl18,0.1104031,0.4907275,1
Mrpl19,0.1125247,0.3203977,1
Mrpl2,0.2336355,0.1475994,1
Mrpl20,0.1867945,0.1817492,1
Mrpl21,0.09010607,0.5792083,1
Mrpl22,0.2558878,0.1832595,1
Mrpl23,0.1191047,0.3288885,1
Mrpl24,0.08271775,0.6298892,1
Mrpl27,0.2708579,0.08687859,1
Mrpl28,0.2302886,0.213532,1
Mrpl3,0.1271706,0.2497657,1
Mrpl30,0.1293328,0.4198166,1
Mrpl32,0.2524253,0.08586712,1
Mrpl33,0.129365,0.432874,1
Mrpl34,0.03964338,0.8487451,1
Mrpl35,-0.02432941,0.8904072,1
Mrpl36,0.201073,0.2238876,1
Mrpl37,0.01965891,0.865951,1
Mrpl38,0.06483026,0.6286534,1
Mrpl39,0.02671549,0.8514844,1
Mrpl4,0.2288337,0.1169074,1
Mrpl40,0.1520478,0.4045312,1
Mrpl41,0.2364062,0.2202123,1
Mrpl42,0.2183139,0.1523775,1
Mrpl43,0.2505642,0.06559416,1
Mrpl44,0.1280208,0.427274,1
Mrpl45,0.1957105,0.1036776,1
Mrpl46,0.1291851,0.5094397,1
Mrpl47,0.0780386,0.5688979,1
Mrpl48,0.1235664,0.3154533,1
Mrpl49,0.1315691,0.2838521,1
Mrpl50,0.1368059,0.2108777,1
Mrpl51,0.1461963,0.4052017,1
Mrpl52,0.1604311,0.5635143,1
Mrpl53,0.1660805,0.616633,1
Mrpl54,0.2145241,0.3713996,1
Mrpl55,0.0767328,0.6481021,1
Mrpl57,0.1179726,0.5218973,1
Mrpl9,0.09976798,0.3839525,1
Mrps10,0.02269508,0.8924742,1
Mrps11,0.05999227,0.6701253,1
Mrps12,0.2189284,0.1803615,1
Mrps14,0.2645353,0.168488,1
Mrps15,0.08513948,0.4556986,1
Mrps16,0.3450572,0.1201653,1
Mrps17,0.1102258,0.3373682,1
Mrps18a,0.1574366,0.2745839,1
Mrps18b,0.1483211,0.3359925,1
Mrps18c,0.104085,0.5830514,1
Mrps2,0.06597061,0.5582453,1
Mrps21,0.1892474,0.3884789,1
Mrps22,0.07278632,0.6615705,1
Mrps23,0.09292322,0.6204086,1
Mrps24,0.1114651,0.5987927,1
Mrps25,0.2536954,0.03364805,1
Mrps26,0.1995889,0.1307775,1
Mrps27,0.2274087,0.08077406,1
Mrps28,0.1398312,0.585547,1
Mrps30,0.16221,0.285603,1
Mrps31,0.1731826,0.2105081,1
Mrps33,0.1244396,0.5334535,1
Mrps34,0.03742012,0.810057,1
Mrps35,0.03321194,0.838817,1
Mrps36,0.2316819,0.2279569,1
Mrps5,0.009204415,0.9424558,1
Mrps6,0.27907,0.1519691,1
Mrps7,0.2310532,0.1522502,1
Mrps9,0.0714384,0.563548,1
Mrrf,0.04776987,0.7557596,1
Mrs2,-0.20377,0.2899672,1
Mrto4,0.2553705,0.08413558,1
Mrvi1,0.07197224,0.9138366,1
Ms4a14,-0.2294906,0.8142478,1
Ms4a4a,1.326074,0.01952325,1
Ms4a4d,-1.521222,0.1115579,1
Ms4a6b,0.01961935,0.9712723,1
Ms4a6c,-0.2367102,0.6909898,1
Ms4a6d,0.08999992,0.8423109,1
Ms4a7,0.05654468,0.9057913,1
Msantd1,-0.6851931,0.1915823,1
Msantd2,0.05494462,0.6714194,1
Msantd3,0.1409033,0.2797299,1
Msantd4,0.1243411,0.2942131,1
Msc,0.328292,0.3660358,1
Msh2,-0.02189066,0.873699,1
Msh3,-0.0460091,0.67631,1
Msh5,0.227537,0.5487687,1
Msh6,-0.03224608,0.7385997,1
Msi1,-0.07323441,0.6065266,1
Msi2,-0.252615,0.02128942,1
Msl1,-0.1052176,0.3020762,1
Msl2,-0.005139163,0.9675896,1
Msl3,0.1340165,0.2426718,1
Msl3l2,0.02606116,0.9237707,1
Msln,1.674916,0.0117209,1
Mslnl,0.8253784,0.6703832,1
Msmo1,0.01506917,0.9299045,1
Msn,-0.06070115,0.7418382,1
Msr1,-0.192732,0.8143454,1
Msra,0.3083795,0.3024924,1
Msrb1,0.1912637,0.2776298,1
Msrb2,-0.09524787,0.6533618,1
Msrb3,0.1276451,0.4667997,1
Mss51,-0.4437217,0.3826765,1
Mst1,0.3802587,0.7003128,1
Mst1r,-0.3493766,0.4007371,1
Mstn,-0.5006128,0.3449401,1
Msto1,0.1215096,0.486646,1
Msx1,-0.08597495,0.7136483,1
Msx2,-0.5361347,0.01450285,1
mt-Atp6,0.01961526,0.8908429,1
mt-Atp8,0.01630118,0.9136034,1
mt-Co1,-0.07910928,0.5069474,1
mt-Co2,0.001714568,0.988064,1
mt-Co3,0.05946674,0.6287694,1
mt-Cytb,-0.07065193,0.551553,1
mt-Nd1,-0.01810715,0.8914829,1
mt-Nd2,-0.01261065,0.9106597,1
mt-Nd3,0.09534358,0.518661,1
mt-Nd4,-0.09352154,0.432722,1
mt-Nd4l,-0.1344226,0.3381284,1
mt-Nd5,-0.07983367,0.5649345,1
mt-Nd6,-0.0006014749,0.9964202,1
Mt1,0.4859113,0.0767121,1
Mt2,0.220485,0.5279306,1
Mta1,0.05171289,0.640015,1
Mta2,0.04375262,0.6519405,1
Mta3,0.05047931,0.7088751,1
Mtap,0.1579854,0.1953449,1
Mtap7d3,-0.09509138,0.7538104,1
Mtbp,-0.02966796,0.8373539,1
Mtch1,0.09883068,0.5298066,1
Mtch2,0.1054007,0.3851824,1
Mtcl1,-0.5821842,0.005278239,1
Mtcp1,-0.2460259,0.2469714,1
Mtdh,-0.1242869,0.241263,1
Mterf1a,0.271824,0.3010032,1
Mterf1b,0.2895463,0.4563324,1
Mterf2,0.08089064,0.703509,1
Mterf3,-0.08794789,0.5027936,1
Mterf4,-0.143171,0.50612,1
Mtf1,-0.1408215,0.3053848,1
Mtf2,-0.08398605,0.4875412,1
Mtfmt,-0.1023918,0.6109532,1
Mtfp1,-0.02586525,0.9423422,1
Mtfr1,0.03584653,0.756036,1
Mtfr1l,0.08519352,0.4476184,1
Mtfr2,0.3264583,0.1900741,1
Mtg1,0.05176761,0.7957971,1
Mtg2,0.08832669,0.6492254,1
Mthfd1,0.158646,0.1241124,1
Mthfd1l,0.0525295,0.7358484,1
Mthfd2,0.1222635,0.4801519,1
Mthfd2l,-0.03437985,0.8041057,1
Mthfr,-0.197713,0.1969861,1
Mthfs,0.0202252,0.9416817,1
Mthfsd,0.05353419,0.6714841,1
Mthfsl,0.05635803,0.8474366,1
Mtif2,-0.06670547,0.6135939,1
Mtif3,0.246917,0.1789296,1
Mtl5,-0.949535,0.4933575,1
Mtm1,-0.1397404,0.5990971,1
Mtmr1,-0.01974105,0.893818,1
Mtmr10,0.05993566,0.6697248,1
Mtmr11,0.06918325,0.6843588,1
Mtmr12,0.006188858,0.96118,1
Mtmr14,0.09091918,0.4804113,1
Mtmr2,0.112892,0.2674371,1
Mtmr3,-0.1476461,0.2016242,1
Mtmr4,-0.2315564,0.1144965,1
Mtmr6,-0.02727594,0.8216261,1
Mtmr7,-0.2454918,0.2463592,1
Mtmr9,-0.1524947,0.3136569,1
Mto1,-0.06963,0.7200463,1
Mtor,-0.2227454,0.05163984,1
Mtpap,0.0007757392,0.9973356,1
Mtpn,0.02658098,0.7893825,1
Mtr,-0.07557479,0.5817699,1
Mtrf1,0.06699228,0.8185851,1
Mtrf1l,-0.005774382,0.9827091,1
Mtrr,0.106152,0.4882172,1
Mtss1,0.0238229,0.8731935,1
Mtss1l,0.03024434,0.7965946,1
Mttp,0.144938,0.5191572,1
Mturn,-0.3034813,0.1084047,1
Mtus1,0.0467595,0.6867091,1
Mtus2,-0.1773706,0.5764003,1
Mtx1,0.1609541,0.2324982,1
Mtx2,0.03627862,0.7898251,1
Mtx3,-0.2199853,0.1292779,1
Muc1,0.6085367,0.3124469,1
Muc13,0.1802353,0.8089556,1
Muc15,-0.2612281,0.703176,1
Muc16,0.2395624,0.848248,1
Muc2,0.1051783,0.9296113,1
Muc4,0.3318759,0.6013125,1
Muc6,-0.2614343,0.6986534,1
Mul1,0.0581228,0.6708994,1
Mum1,-0.01665691,0.8929629,1
Mum1l1,0.1682168,0.2412178,1
Murc,-0.2451338,0.5495936,1
Mus81,0.06074512,0.7335791,1
Musk,-0.2819562,0.6456921,1
Mustn1,-0.2927809,0.4566614,1
Mut,-0.09016765,0.4530154,1
Mutyh,-0.1468049,0.584235,1
Mvb12a,0.0657836,0.6753284,1
Mvb12b,-0.05869662,0.653467,1
Mvd,0.1651563,0.248822,1
Mvk,0.008779399,0.9457235,1
Mvp,-0.0475187,0.8859081,1
Mx1,-0.195438,0.8108193,1
Mxd1,-0.06462769,0.650893,1
Mxd3,-0.1076527,0.5203229,1
Mxd4,-0.05565563,0.6254938,1
Mxi1,-0.02092028,0.8567697,1
Mxra7,-0.1209479,0.5444628,1
Mxra8,-0.002291801,0.9961462,1
Myadm,0.07116797,0.741284,1
Myb,0.1405522,0.5516037,1
Mybbp1a,0.08342509,0.4238124,1
Mybl1,-0.2377701,0.3500829,1
Mybl2,-0.01788209,0.8861355,1
Mybpc1,-0.07433805,0.8382612,1
Mybpc2,-0.0840196,0.8867565,1
Mybph,0.07614959,0.8685608,1
Myc,0.1075676,0.4926624,1
Mycbp,0.1305201,0.3922165,1
Mycbp2,-0.2834182,0.04415572,1
Mycbpap,-0.3396224,0.4265487,1
Mycl,0.08452594,0.6393527,1
Mycn,-0.1428138,0.4839435,1
Myct1,0.1426418,0.6818078,1
Myd88,0.2623978,0.2677774,1
Mydgf,0.2105168,0.1912076,1
Myef2,-0.1760735,0.09555041,1
Myeov2,0.163331,0.53137,1
Myf5,0.07791928,0.8824217,1
Myf6,1.243127,0.103167,1
Myg1,0.1098192,0.3725886,1
Myh1,-0.9544389,0.1689302,1
Myh10,-0.1207336,0.5309181,1
Myh11,0.1567197,0.8016263,1
Myh13,-0.3734123,0.6817955,1
Myh14,0.08472417,0.705194,1
Myh3,-0.4780785,0.3919053,1
Myh6,-0.02036404,0.9766389,1
Myh7,-0.3394954,0.5886546,1
Myh7b,0.4384851,0.3779497,1
Myh8,-0.5587366,0.3854664,1
Myh9,-0.08408274,0.4390076,1
Myl1,0.270159,0.4871897,1
Myl12a,0.2927394,0.004337198,1
Myl12b,0.1867021,0.1753685,1
Myl3,0.4385581,0.4534803,1
